epoch,decoder_accuracy,decoder_loss,encoder_decoder_total_loss,psnr,rs_bpp,similarity_loss,ssim,val_decoder_accuracy,val_decoder_loss,val_encoder_decoder_total_loss,val_psnr,val_rs_bpp,val_similarity_loss,val_ssim
0,0.5882566571235657,0.6908610463142395,0.8098094463348389,9.998923301696777,1.059078574180603,0.11894812434911728,0.390386164188385,0.610126256942749,0.6573349833488464,0.7161868810653687,12.332694053649902,1.3215148448944092,0.05885208025574684,0.45813605189323425
1,0.7030498385429382,0.5745539665222168,0.6315425038337708,12.526032447814941,2.4365997314453125,0.056988343596458435,0.4587641656398773,0.7230142951011658,0.5641474723815918,0.6206197142601013,12.583298683166504,2.676170587539673,0.05647221952676773,0.46087631583213806
2,0.7552966475486755,0.5040220022201538,0.5651337504386902,12.237221717834473,3.063561201095581,0.061111774295568466,0.4085323214530945,0.7690224647521973,0.4862779378890991,0.5520250201225281,11.967545509338379,3.228269100189209,0.06574713438749313,0.39286068081855774
3,0.7790863513946533,0.4622693657875061,0.5266430377960205,12.052289009094238,3.3490371704101562,0.06437363475561142,0.3690670430660248,0.785077691078186,0.4470769166946411,0.5146705508232117,11.876036643981934,3.420931339263916,0.06759360432624817,0.36021050810813904
4,0.7854586243629456,0.43248921632766724,0.49817511439323425,11.995932579040527,3.425503730773926,0.06568589061498642,0.34828537702560425,0.7857621908187866,0.41636425256729126,0.48264920711517334,12.007495880126953,3.4291467666625977,0.06628494709730148,0.350563645362854
