epoch,decoder_accuracy,decoder_loss,encoder_decoder_total_loss,psnr,rs_bpp,similarity_loss,ssim,val_decoder_accuracy,val_decoder_loss,val_encoder_decoder_total_loss,val_psnr,val_rs_bpp,val_similarity_loss,val_ssim
0,0.7232080698013306,0.5369510054588318,0.6768979430198669,9.21960163116455,0.4464161694049835,0.1399470716714859,0.36177098751068115,0.8879510760307312,0.4511289894580841,0.5018156170845032,13.057011604309082,0.7759020924568176,0.05068666487932205,0.5110460519790649
1,0.9673535823822021,0.10880985856056213,0.16680239140987396,12.5162935256958,0.9347071647644043,0.057992491871118546,0.4552011787891388,0.9846185445785522,0.09644939750432968,0.14967845380306244,12.813587188720703,0.9692370891571045,0.053229063749313354,0.4902142286300659
2,0.9882463812828064,0.04402613639831543,0.0845751166343689,14.049983024597168,0.9764927625656128,0.04054902866482735,0.5220036506652832,0.9933642745018005,0.031334005296230316,0.07262637466192245,13.942668914794922,0.9867284893989563,0.041292380541563034,0.5316854119300842
3,0.9927340149879456,0.028056740760803223,0.0605827271938324,15.011876106262207,0.9854679703712463,0.03252599015831947,0.5645714402198792,0.995471179485321,0.01983492635190487,0.052514925599098206,14.976371765136719,0.9909423589706421,0.03267999738454819,0.5785601139068604
4,0.9945675730705261,0.021158380433917046,0.04951389878988266,15.626433372497559,0.9891351461410522,0.028355523943901062,0.5921213030815125,0.9962536692619324,0.0160899106413126,0.0435032956302166,15.760272979736328,0.9925073385238647,0.027413377538323402,0.6111427545547485
