epoch,decoder_accuracy,decoder_loss,encoder_decoder_total_loss,psnr,rs_bpp,similarity_loss,ssim,val_decoder_accuracy,val_decoder_loss,val_encoder_decoder_total_loss,val_psnr,val_rs_bpp,val_similarity_loss,val_ssim
0,0.6504827737808228,0.6292215585708618,0.8483033180236816,7.281214714050293,0.3009655773639679,0.2190813422203064,0.26788246631622314,0.7340624928474426,0.5160745978355408,0.6765944957733154,8.067215919494629,0.46812498569488525,0.16051988303661346,0.1930093616247177
1,0.935107946395874,0.18317291140556335,0.2946711480617523,9.789271354675293,0.870215892791748,0.11149824410676956,0.3073042929172516,0.9788543581962585,0.11920161545276642,0.19978086650371552,11.071303367614746,0.9577087163925171,0.0805792510509491,0.3606226444244385
2,0.9841336011886597,0.05450849235057831,0.1381562203168869,11.058880805969238,0.9682672023773193,0.0836476981639862,0.34891006350517273,0.9897143840789795,0.04494532197713852,0.10103455185890198,12.693785667419434,0.9794287085533142,0.05608923360705376,0.45322033762931824
3,0.9924814105033875,0.028006644919514656,0.09631653130054474,11.968896865844727,0.9849627614021301,0.06830990314483643,0.3994854986667633,0.9943084716796875,0.024098949506878853,0.06928865611553192,13.685254096984863,0.988616943359375,0.04518971964716911,0.5038963556289673
4,0.9948114156723022,0.019916724413633347,0.08339834213256836,12.34272575378418,0.9896228313446045,0.06348162144422531,0.4236829876899719,0.9960089325904846,0.016769250854849815,0.056475166231393814,14.264347076416016,0.9920178055763245,0.03970590978860855,0.5381829738616943
