epoch,decoder_accuracy,decoder_loss,encoder_decoder_total_loss,psnr,rs_bpp,similarity_loss,ssim,val_decoder_accuracy,val_decoder_loss,val_encoder_decoder_total_loss,val_psnr,val_rs_bpp,val_similarity_loss,val_ssim
0,0.5960479974746704,0.6822408437728882,0.8796554803848267,7.8571953773498535,0.3841919004917145,0.19741453230381012,0.27609366178512573,0.7131048440933228,0.632423996925354,0.7768558263778687,8.5247163772583,0.8524194359779358,0.1444319486618042,0.2155751734972
1,0.8375260829925537,0.37629035115242004,0.4739447832107544,10.33690071105957,1.3501051664352417,0.09765410423278809,0.3201606869697571,0.9320361614227295,0.27805638313293457,0.36678725481033325,10.67773151397705,1.7281445264816284,0.08873087167739868,0.3163486421108246
2,0.9593561291694641,0.12873528897762299,0.21851705014705658,10.717820167541504,1.8374236822128296,0.0897817388176918,0.29812026023864746,0.9769219756126404,0.10134820640087128,0.166072279214859,12.134799003601074,1.907688021659851,0.06472403556108475,0.3842020332813263
3,0.9842489361763,0.061101894825696945,0.13930881023406982,11.362194061279297,1.9369943141937256,0.07820688933134079,0.3327260911464691,0.9890408515930176,0.050559982657432556,0.10682782530784607,12.790129661560059,1.9561632871627808,0.05626784637570381,0.41873812675476074
4,0.9907798767089844,0.03897853568196297,0.11336953938007355,11.621407508850098,1.9631189107894897,0.07439102977514267,0.3529074788093567,0.9933245778083801,0.0324745737016201,0.08437830209732056,13.156564712524414,1.9732983112335205,0.05190373584628105,0.44428834319114685
