epoch,critic_loss,decoder_accuracy,decoder_loss,encoder_decoder_total_loss,psnr,realism_loss,rs_bpp,similarity_loss,ssim,val_critic_loss,val_decoder_accuracy,val_decoder_loss,val_encoder_decoder_total_loss,val_psnr,val_realism_loss,val_rs_bpp,val_similarity_loss,val_ssim
0,-0.0032644199673086405,0.5485320687294006,0.70964515209198,0.8983811736106873,7.933502197265625,0.00037640088703483343,0.3882574439048767,0.1883595585823059,0.31609976291656494,-0.007666391786187887,0.5965858697891235,0.6698648929595947,0.8100070953369141,8.66173267364502,0.0003614246379584074,0.772686779499054,0.13978077471256256,0.1904880851507187
1,-0.013357358053326607,0.6634442806243896,0.6151739358901978,0.6923637986183167,11.282814025878906,-0.003094735788181424,1.3075530529022217,0.08028439432382584,0.4063462018966675,-0.017929445952177048,0.7320377826690674,0.5647019743919373,0.6175177693367004,12.354040145874023,-0.007488851435482502,1.8563024997711182,0.0603046789765358,0.42210182547569275
2,-0.022293932735919952,0.7787919640541077,0.4658687710762024,0.5218923091888428,11.610613822937012,-0.01802203804254532,2.230337142944336,0.0740455687046051,0.36032772064208984,-0.02343001216650009,0.8126539587974548,0.4268086552619934,0.45419198274612427,12.681401252746582,-0.030047127977013588,2.5012316703796387,0.05743040516972542,0.4155115485191345
3,-0.030453475192189217,0.845665454864502,0.3458386957645416,0.3902719020843506,11.485164642333984,-0.0321367084980011,2.7653260231018066,0.07656968384981155,0.32225337624549866,-0.03408131003379822,0.8559812903404236,0.3292120099067688,0.353910356760025,12.558265686035156,-0.035606637597084045,2.8478503227233887,0.060305021703243256,0.3835144340991974
4,-0.041739076375961304,0.8764086961746216,0.28019821643829346,0.328975111246109,11.211302757263184,-0.0332077294588089,3.011268377304077,0.08198458701372147,0.29433003067970276,-0.04973755404353142,0.8840661644935608,0.26401081681251526,0.2934310734272003,12.48180866241455,-0.032306183129549026,3.0725293159484863,0.06172645464539528,0.3542715013027191
